parent,address,distance,pname,importance,biz_ext,biz_type,cityname,type,photos,typecode,shopinfo,poiweight,childtype,adname,name,location,tel,shopid,id
[],大浪街道浪口社区9区143号102,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fe18b4941c880e7ecd1fda7ffcd27506'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0588c876e7457a262bc49e7584d525b4'}]",090300,2,[],[],龙华区,深圳瀚阳诊所,"114.006302,22.676720",13973971380,[],B0G3OZAUJA
[],大磡商业街与王京坑路交叉口东北140米,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/images/publish/61670213.jpg?x-oss-process=image/watermark,image_d2F0ZXJtYXJrLmpwZw'}]",090300,2,[],[],南山区,深圳连丰诊所,"113.976227,22.621049",[],[],B0FFM7HORR
[],吉祥路346号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4b0c24ad0f9cbfa697c58b0c00e0de3f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/46c3179bb21122a68805efeeb4cf73c6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ad96e842732ce5ff1bd0fa02c2e18d1c'}]",090300,2,[],[],龙岗区,深圳李敏诊所,"114.238836,22.717499",[],[],B0FFKIVUXM
[],福永街道兴围兴业路一街110号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6972a6e2aa75ac3fb011e8aa089622ea'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/be9f222e8c951ecbb5aebf6c3dc4a75e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3ac43051679264d9b90c2777d3ed64fd'}]",090300,2,[],[],宝安区,深圳宝瑞诊所,"113.830316,22.638404",[],[],B0FFJRUWTT
[],红星社区西坊一巷6号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e5c2b35bdf419ecac160b1a0f9f1e873'}]",090300,2,[],[],宝安区,深圳松康诊所,"113.840870,22.757653",13129571889,[],B0FFJD9AMQ
[],大浪永乐路鸿盛御景,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/adc418b66faee6448ce0dc116b34ea5f'}]",090300,2,[],[],龙华区,深圳凯滨诊所,"113.997235,22.694472",[],[],B0FFGSM8TY
[],岐龙一巷13-1-2,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/23eacb1115ea7932edef9358560f6785'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d4d3933e600a653db9453d8458feb296'}]",090300,2,[],[],龙岗区,深圳志益诊所,"114.107533,22.691080",18098934199,[],B0FFG1X1LB
[],南庄新村三巷2号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5e744049c60d4e19961ebfe2d2879ef7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/51cf9181f10f4b447b2b62e296e4f6da'}]",090300,2,[],[],光明区,深圳大伟诊所,"113.910148,22.772309",[],[],B0FFFRL837
[],华联社区墩背市场南区2号1楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0JD47JMKK/headerImg/9046e1e84451f31de79ee7e7ba670a08_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JD47JMKK/headerImg/232231df9e17d4bae47f341837583f94_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JD47JMKK/headerImg/357f0124a82a1504c9db29eb7e4f40a1_2048_2048_80.jpg'}]",090300,2,[],[],龙华区,深圳忠盛诊所,"114.016014,22.671434",[],[],B0JD47JMKK
[],观湖街道新田社区,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4df3cab44f85657b73cb6440c91776f9'}]",090300,2,[],[],龙华区,深圳众爱诊所,"114.082863,22.703873",13424285106,[],B0GRTLH617
[],聚英一街与礼耕路交叉口西40米,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/cc5872844d6b5412ce7ebf65e801ae79'}]",090300,2,[],[],龙岗区,深圳聚英诊所,"114.186267,22.631189",[],[],B0GKS5LYSJ
[],上沙东村14巷,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/37f66b20c0f17a5fb8c326d9e1bef611'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6da7dd98971e7650ca0a5990ea53e8bd'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/75730baed6dd632b3ab2a82e71a693ce'}]",090300,2,[],[],福田区,深圳唐唐诊所,"114.032880,22.521765",13410619166;13428664073,[],B0KDKHLYAG
[],布吉街道新龙路37号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0JDJZDKVN/headerImg/45d3b580eb28a1c99d76e188e8116235_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JDJZDKVN/headerImg/9637a2652ecd8828a94df9d8425dc04d_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JDJZDKVN/headerImg/ab7022faa18be2ca6b06e98c083d19c5_2048_2048_80.jpg'}]",090300,2,[],[],龙岗区,深圳杨斌诊所,"114.116996,22.611720",[],[],B0JDJZDKVN
[],簕竹角,[],广东省,[],"{'cost': [], 'rating': '4.0'}",[],深圳市,生活服务;洗衣店;洗衣店,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0766f73d91ba56fa04a72f078033d723'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/19122a4bc8d2346c1783b3627d16f817'}]",071500,1,[],[],宝安区,深圳福新诊所,"113.863437,22.657699",18926780171;18926790171,[],B0I1OHDSLN
[],承翰·慢城147号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/73b262b3a09b8504d7ebb8f33fd6fb27'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a6ad4ef77e5661f32c4be71c20df9e45'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d690f241915f81fdfb79aaeb482d5559'}]",090300,2,[],[],龙岗区,深圳桂清诊所,"114.132639,22.623649",0755-84187239;13148754312,[],B0GKOY5XBG
B02F38TEBI,益田路6013号江苏大厦A座3503,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,[],090300,2,[],202,福田区,深圳福棠诊所,"114.055575,22.545677",[],[],B0G3LDG8LH
[],广东省深圳市福田区皇岗新村140,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/0faddc3509f46a6d429925f6a8a3f520.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/167d9cad87b1c314269b6f425f739a62'}]",090300,2,[],[],福田区,深圳康裕诊所,"114.059743,22.522866",0755-83835666,[],B0FFM55PJR
[],前海路泛海拉菲花园2期商铺110号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2b8476f0f540794549eacf58794f4cdc'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e0188142c612ce84cc2bb69c365a982c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f00de0ff76ddc7e609dbb6a0c0981c2f'}]",090300,2,[],[],南山区,深圳和爱诊所,"113.892906,22.496062",13006670828,[],B0FFM2MHW1
[],南洞三区38-40号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/27fcce8070f04bebcc67f7d9b8a03213'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/08cdf8f8ccc2e92fc44121068701b3fd.jpg'}]",090300,2,[],[],宝安区,深圳弘仁诊所,"113.842801,22.712997",0755-23016509;13544188469,[],B0FFLGPFG9
[],大浪南路210号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c2a75b7095d2974fb37c6b04d6140e11'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ed0461a3a9c913e9d3341858fa5af0f2'}]",090300,2,[],[],龙华区,深圳凤华诊所,"114.017842,22.669370",[],[],B0FFKG05D9
B0FFHXDJ10,丹梓西路辅路招商花园18栋B座S1907号商铺,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/48b61ceee2ae2f53a70449a69e72dcc0'}]",090300,2,[],202,坪山区,深圳万春诊所,"114.343744,22.708848",[],[],B0FFK8UXTE
[],玉河北路与公明德兴路交叉口北140米,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8a6364a0bd6ef59116f3c835e673f711'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/d0a43b4da32375e7544c76b66ddf305f.jpg'}]",090300,2,[],[],光明区,深圳春云诊所,"113.899489,22.718973",[],[],B0FFIYHDBQ
[],南昌二队西十巷运昌路9号楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/de684bdc1022b9516da91bc0609bd93e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ca83b2b4d213203bbf241fed9118d404'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2c9231e365b74744b86b0bc2f83e232d'}]",090300,2,[],[],宝安区,深圳敬伟诊所,"113.839755,22.601147",18038105516,[],B0FFIXSZR3
[],西乡街道渔业社区轻铁西花园十一巷三号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/29ea2bfaa868445f14047c07395da723'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b49e6c1ae36d4ed92ec8bce4484a5039'}]",090300,2,[],[],宝安区,深圳徐仁堂诊所,"113.867743,22.569129",13713889428,[],B0J6AZWAG2
[],莲花路1116号附121号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b5aafff123f6385ad6dd1342b17030d7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a6517a38016b0ed29573a548c82acfe1'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/174d74e235d9329f833a82300cf239a8'}]",090300,2,[],[],福田区,深圳何成龙诊所,"114.051717,22.558601",[],[],B0HK159IT8
[],清水河街道草埔西社区鹤围路168号鹤围村33栋101,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/32ff4c15027c0a83a9177912b501fbee'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/31579f14c3b6593bbb7594a43cb49f74'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9f37a353d72845a8cde2479a18a61491'}]",090300,2,[],[],罗湖区,深圳徐煦诊所,"114.111120,22.585414",0755-22651756;13632578982,[],B0FFFTT7AK
[],福保街道石厦北五街27号丽阳天下名苑6号商铺,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/27f15ed1414fe186d729782931dd446f'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/c80a1c59264795fd42f147ff3e2bcaa8.jpg'}]",090300,2,[],[],福田区,深圳胡军喜中医(综合)诊所,"114.051184,22.525465",0755-83812329;13692165181,[],B0FFKH88ER
[],新湖街道办事处圳美社区新围20栋一楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9fdc7e69994639b90751dc8fa3e0b645'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3016123edeb76dde6081260148ad454d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ec3dbd27a142ae8f30a0af9aaedf15fe'}]",090300,2,[],[],光明区,宁杰诊所,"113.947902,22.788380",18926446830,[],B0FFJFGA43
B02F38TEBI,益田路6013号江苏大厦A座F33层,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3af5fd11165c142759585ffd2cdc72f8'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0I3TRHFWQ/headerImg/e1e2ada65dc78b9c6b7baa18bf940b2a_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0I3TRHFWQ/headerImg/38c34b0d930e137761526c6d476d3594_2048_2048_80.jpg'}]",090300,2,[],202,福田区,深圳高乐诊所,"114.055728,22.546129",[],[],B0I3TRHFWQ
[],益田路7019号(红荔路少年宫),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d65d854de247875b282c7188d65ed6f9'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7866271fa2b66977c6a5ff4c89adbf32'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8ae2b171d929cc672aff6081ea7678cb'}]",090200,2,[],[],福田区,深圳市儿童医院,"114.053925,22.547396",0755-83936101,[],B02F3006F6
[],东门北路1017号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1c508853ef44118bf2a54d4872ee1fd0'}, {'title': '内景图', 'url': 'http://store.is.autonavi.com/showpic/1e9d3c6a94a78b77e8b9ff6b018e9e80'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c6d87a105a28c41a2faa2d3e92c974b0'}]",090101,2,[],[],罗湖区,深圳市人民医院,"114.128030,22.557525",0755-25533018,[],B02F37W9ER
B02F37W9ER,东门北路1017号(翠竹地铁站D口步行230米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,[],090101,2,[],317,罗湖区,深圳市人民医院第二门诊部,"114.127626,22.556620",[],[],B0JBZSG9ZX
[],布澜路29号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/92b2be9b661d508ee82371d5128fec73'}, {'title': '内景图', 'url': 'http://store.is.autonavi.com/showpic/0c764c22c625c60e607ec0970f50db08'}, {'title': '外景图', 'url': 'http://store.is.autonavi.com/showpic/0fb298d9418eafee3ca9a7cff46d6f1c'}]",090101,2,[],[],龙岗区,深圳市第三人民医院,"114.128750,22.635393",0755-61222333,[],B02F38JF90
[],玉律路56号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0FFI9PKZE/comment/f97a5aa2159c08fe64baec5cb76b9362_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7a96e5a4569bfd29f896c921087b4f96'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFI9PKZE/comment/e9fe14720068df482b581295f07984fa_2048_2048_80.jpg'}]",090200,2,[],[],宝安区,深圳市宝安区妇幼保健院,"113.876734,22.561977",0755-27863999;0755-86571621,[],B0FFI9PKZE
[],龙华街道景龙建设路38号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,"[{'title': '内景图', 'url': 'http://store.is.autonavi.com/showpic/54912f4337de547e939d0d1fe7b85299'}, {'title': '内景图', 'url': 'http://store.is.autonavi.com/showpic/5d3d002b2dba4f1ef71236a67b8887c9'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7c6dbbdc9438d9339cd6482e459a684c'}]",090101,2,[],[],龙华区,深圳市龙华区人民医院,"114.032620,22.655543",0755-27741585;0755-29572571,[],B02F38WSN9
[],福强路3012号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院|医疗保健服务;综合医院;三级甲等医院,"[{'title': '外景图', 'url': 'http://store.is.autonavi.com/showpic/7c806570cf751abbe0f8597cb276d220'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F37S1FD/comment/df3b7e6fe92f586b3db1d12a5714ca37_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F37S1FD/comment/e6b1673067955d8c44b2ddbd57e1a7ee_2048_2048_80.jpg'}]",090200|090101,2,[],[],福田区,深圳市妇幼保健院(福强院区),"114.048727,22.518468",0755-82889999,[],B02F37S1FD
[],新安街道宝城龙井二路118号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/547aa4cd47b670f53af20d058e2ac1ad'}, {'title': '外景图', 'url': 'http://store.is.autonavi.com/showpic/a77b27d64a622989b5e2330a69e40427'}, {'title': '内景图', 'url': 'http://store.is.autonavi.com/showpic/c29ab61e676844a1ea6db25d5ba0828b'}]",090101,2,[],[],宝安区,深圳市宝安人民医院,"113.914854,22.562217",0755-27788311,[],B02F302E7B
[],爱龙路6号(回龙埔地铁站B口步行290米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院|医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B02F37SEBE/comment/35700f73330c916ce5ba9f23f71d4d9f_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F37SEBE/comment/f19f4632652466038f0d4ca7ca89228f_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F37SEBE/comment/9a188e88f9a82e35ea46307f527df8c9_2048_2048_80.jpg'}]",090200|090101,2,[],[],龙岗区,深圳市龙岗区妇幼保健院,"114.234828,22.728069",0755-28933003,[],B02F37SEBE
B02F38PFIW,深南东路2097号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B02F37W5P3/comment/17877b813006555f2318e9aa7e6d8456_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F37W5P3/comment/27b34c4cd262f86e7cb6a937b9632dcb_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F37W5P3/comment/a6c9c1ccaef3e523a1bd8417d057519b_2048_2048_80.jpg'}]",090200,2,[],202,罗湖区,深圳远东妇产医院,"114.123855,22.543511",18138296408,[],B02F37W5P3
[],泽田路18号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;眼科医院|医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8794eca88d137a771bb5c00c33fe74be'}, {'title': '外景图', 'url': 'http://store.is.autonavi.com/showpic/75e3d588fc5ee66b2a53b81693deadc9'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFK1XPKB/headerImg/content_media_external_images_media_4909072_1656899677299_61c4acc8.jpg'}]",090203|090101,2,[],[],福田区,深圳市眼科医院,"114.014466,22.545914",0755-23959510;0755-23959600,[],B02F37UD0K
[],大浪街道华旺路68号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/46315f9b4e07d9e52e7762330b371e73'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/93e261e09dfc43a1ef450c92e59bfdf2'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F38S9PB/comment/content_media_external_images_media_3957714.jpg'}]",090200,2,[],[],龙华区,龙华区妇幼保健院,"113.992870,22.671729",0755-29821199,[],B02F38S9PB
[],红荔路2004号(通新岭地铁站D口步行170米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/15dec55534a38e00978b1cd6b4e0a93d'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/c671b3abac0adedded59607292379072.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a82294d7128a23253d8a9c66431c22c0'}]",090200,2,[],[],福田区,深圳市妇幼保健院(红荔院区),"114.094216,22.549673",[],[],B02F30537D
